Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR29828569,2024-07-15 13:29:10,2024-07-15 13:16:52,10910440,872835200,0,80,414,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828569/SRR29828569.lite.1,SRX25327118,IT361,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995899,SAMN42493224,simple,1561046,honey metagenome,IT361,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,6D81C732F1863E59534E4A69B7324A23,717DE7D5ADBD12D32510396F193F8D0B
SRR29828568,2024-07-15 13:29:10,2024-07-15 13:15:47,8152277,652182160,0,80,311,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828568/SRR29828568.lite.1,SRX25327119,ZZ340,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995903,SAMN42493225,simple,1561046,honey metagenome,ZZ340,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,8C541B4C0B332DA93EACE386B2AEF10F,8BC69E42B367D1949375EC54E4736EDB
SRR29828577,2024-07-15 13:29:09,2024-07-15 13:22:32,13621140,1089691200,0,80,513,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828577/SRR29828577.lite.1,SRX25327112,EE374,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995891,SAMN42493218,simple,1561046,honey metagenome,EE374,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,C713D63A903442827DE0A56FA6F20F85,CEC99F3FB43D99A4C1121140ADF71DE8
SRR29828576,2024-07-15 13:29:09,2024-07-15 13:15:45,12600619,1008049520,0,80,474,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828576/SRR29828576.lite.1,SRX25327113,EE377,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995892,SAMN42493219,simple,1561046,honey metagenome,EE377,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,C7DA7CA7FED47F0F9B54A79C655070CB,6952B4FBE1A77158CCCEB0EEB037A1B8
SRR29828574,2024-07-15 13:29:09,2024-07-15 13:16:06,14925566,1194045280,0,80,562,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828574/SRR29828574.lite.1,SRX25327114,EE398,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995893,SAMN42493220,simple,1561046,honey metagenome,EE398,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,01C059ACBA804258346F8FBD0B2DB314,240BB944C6F095955D505F538A56D111
SRR29828573,2024-07-15 13:29:10,2024-07-15 13:15:06,13146342,1051707360,0,80,496,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828573/SRR29828573.lite.1,SRX25327115,GB342,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995894,SAMN42493221,simple,1561046,honey metagenome,GB342,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,DC0609965415D2E22303CA8B55EC2F52,2C6F6509122F6A26ED5C1380F9FCCAEF
SRR29828571,2024-07-15 13:29:10,2024-07-15 13:18:47,12281528,982522240,0,80,464,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828571/SRR29828571.lite.1,SRX25327116,GB343,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995895,SAMN42493222,simple,1561046,honey metagenome,GB343,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,E5B8E17A4C506ED13EAD0E1206D7B77C,56A8AE8758C044666D930DC2F50764E8
SRR29828582,2024-07-15 13:29:09,2024-07-15 13:16:16,23196409,1855712720,0,80,794,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828582/SRR29828582.lite.1,SRX25327109,EE042,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995888,SAMN42493045,simple,1561046,honey metagenome,EE042,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,CA4FC5F40D06F1954B17562DC66DE044,4BE66691B352D89213D7D00CA4C1048E
SRR29828585,2024-07-15 13:29:09,2024-07-15 13:15:42,6353483,508278640,0,80,242,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828585/SRR29828585.lite.1,SRX25327107,EE364,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995897,SAMN42493214,simple,1561046,honey metagenome,EE364,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,1FD73CB997DCACA91284C4800F46EE89,26A8982C617B58EE979C1228F3CCBA9D
SRR29828583,2024-07-15 13:29:09,2024-07-15 13:17:29,14573999,1165919920,0,80,550,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828583/SRR29828583.lite.1,SRX25327108,EE365,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995887,SAMN42493215,simple,1561046,honey metagenome,EE365,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,7EFB3956A356C8FDE35375595B3D466C,5073C4F1C964B163D09B4D6E1C03A00F
SRR29828580,2024-07-15 13:29:09,2024-07-15 13:21:40,15791574,1263325920,0,80,596,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828580/SRR29828580.lite.1,SRX25327110,EE370,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995889,SAMN42493216,simple,1561046,honey metagenome,EE370,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,E86C1CFA463C383945C09C3F879F8BDC,9DAAF6908F7E3A5AB49BA01E5153BD62
SRR29828579,2024-07-15 13:29:09,2024-07-15 13:20:41,15217811,1217424880,0,80,576,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828579/SRR29828579.lite.1,SRX25327111,EE372,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995890,SAMN42493217,simple,1561046,honey metagenome,EE372,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,B71F208702A679D5C5FCB45AD93DE219,30961EFFE08BC2F4172204D3238A3753
SRR29828590,2024-07-15 13:29:09,2024-07-15 13:21:25,13972554,1091515191,0,78,484,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828590/SRR29828590.lite.1,SRX25327102,EE185,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995885,SAMN42493149,simple,1561046,honey metagenome,EE185,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,AB87A2C4B37023D4A0BBB83D0024AA77,69F50EE0032122C6196640FD7FA2777D
SRR29828589,2024-07-15 13:29:09,2024-07-15 13:15:42,13523038,1053660194,0,77,467,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828589/SRR29828589.lite.1,SRX25327103,EE186,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995884,SAMN42493150,simple,1561046,honey metagenome,EE186,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,417429E14014E495A72DAAE897792917,4BEF1E318D0FBA5EDAE5E9BF89F01806
SRR29828588,2024-07-15 13:29:09,2024-07-15 13:18:45,11090538,862069264,0,77,385,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828588/SRR29828588.lite.1,SRX25327104,EE187,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995886,SAMN42493151,simple,1561046,honey metagenome,EE187,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,46343F9916ED48B8CFEDBCE7430C6612,CD38D100C27492A2A3077564E03C9328
SRR29828587,2024-07-15 13:29:09,2024-07-15 13:18:18,14601031,1148191526,0,78,507,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828587/SRR29828587.lite.1,SRX25327105,EE188,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995896,SAMN42493152,simple,1561046,honey metagenome,EE188,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,593B5811944F0070BCACFBDCEB9AE0CE,BDBD3D915870A547387AD5FA1D9B646D
SRR29828586,2024-07-15 13:29:09,2024-07-15 13:19:47,14520086,1133643159,0,78,501,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828586/SRR29828586.lite.1,SRX25327106,EE191,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995898,SAMN42493153,simple,1561046,honey metagenome,EE191,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,B7748BF331DC543A1ACA56597A20949D,7E92902D1D805002E65D28DAD443E863
SRR29828594,2024-07-15 13:29:08,2024-07-15 13:21:00,12721719,1017737520,0,80,428,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828594/SRR29828594.lite.1,SRX25327098,EE035,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995877,SAMN42493040,simple,1561046,honey metagenome,EE035,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,03696D837B7E6718B9ED1856E2D76C08,1BE03288B3CF22C151378E40F16A8E2E
SRR29828595,2024-07-15 13:29:08,2024-07-15 13:19:22,10851749,836333004,0,77,375,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828595/SRR29828595.lite.1,SRX25327097,EE213,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995878,SAMN42493165,simple,1561046,honey metagenome,EE213,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,13A4057E0EB90B9BED413ED22869844F,33CE6DBC9E47F3763B40B34EA73F2F4E
SRR29828593,2024-07-15 13:29:08,2024-07-15 13:15:54,11906267,922065289,0,77,411,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828593/SRR29828593.lite.1,SRX25327099,EE215,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995881,SAMN42493166,simple,1561046,honey metagenome,EE215,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,CE744BBE60313C5F691C8CD23AF18FEC,448AFAB5BE3085F305393AD05BD8A8EF
SRR29828592,2024-07-15 13:29:08,2024-07-15 13:16:51,12979330,1005170777,0,77,452,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828592/SRR29828592.lite.1,SRX25327100,EE216,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995882,SAMN42493167,simple,1561046,honey metagenome,EE216,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,060E1F92BD1B1568512ECC5F6BE4F27C,1FDEB8A802BFF7F743A9A33BD4AF555F
SRR29828591,2024-07-15 13:29:08,2024-07-15 13:18:40,17701964,1392915079,0,78,613,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828591/SRR29828591.lite.1,SRX25327101,EE229,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995883,SAMN42493168,simple,1561046,honey metagenome,EE229,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,18CF13A2CBDED30E3484806D51832DC3,8B98342A7F6A576A0F9D8F5589A6C393
SRR29828600,2024-07-15 13:29:08,2024-07-15 13:20:26,14261948,1100352296,0,77,491,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828600/SRR29828600.lite.1,SRX25327092,EE200,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995871,SAMN42493160,simple,1561046,honey metagenome,EE200,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,A90AA2557C0380A0B2FAE90975FACCBC,DA3E44E1547D5000DF9E5B92E4453F8D
SRR29828599,2024-07-15 13:29:08,2024-07-15 13:16:02,14981967,1163683339,0,77,521,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828599/SRR29828599.lite.1,SRX25327093,EE201,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995872,SAMN42493161,simple,1561046,honey metagenome,EE201,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,4365AE9B77FCAB9F0CF59A516EAB2BCA,E062189C9157DA1C55F64C55C47658C5
SRR29828598,2024-07-15 13:29:08,2024-07-15 13:16:33,13353441,1028238739,0,77,458,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828598/SRR29828598.lite.1,SRX25327094,EE202,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995873,SAMN42493162,simple,1561046,honey metagenome,EE202,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,7994338B3D5295F0F5AEAF27DF5164AC,014804602B400501C77B5DC649B270DF
SRR29828597,2024-07-15 13:29:08,2024-07-15 13:17:43,11782490,905775522,0,76,406,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828597/SRR29828597.lite.1,SRX25327095,EE210,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995874,SAMN42493163,simple,1561046,honey metagenome,EE210,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,9B248133FA9CB03B87CFA8CD4E56277E,BC21DAFF7B02C634F9FDDA382A5F2A7D
SRR29828596,2024-07-15 13:29:08,2024-07-15 13:15:36,12985758,1000818590,0,77,447,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828596/SRR29828596.lite.1,SRX25327096,EE212,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995875,SAMN42493164,simple,1561046,honey metagenome,EE212,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,8124A14FC57A8E23D39F0D8580580470,FDDE66534F3A80D9743FB2F234A6A1F8
SRR29828601,2024-07-15 13:29:08,2024-07-15 13:20:27,14481849,1123199609,0,77,500,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828601/SRR29828601.lite.1,SRX25327091,EE199,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995870,SAMN42493159,simple,1561046,honey metagenome,EE199,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,860C677B48D70914B2C80710A7CF0A72,B8134469F6ED9C718A7DCA6A2DFF5BF6
SRR29828602,2024-07-15 13:29:08,2024-07-15 13:16:30,20068767,1555482791,0,77,700,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828602/SRR29828602.lite.1,SRX25327090,EE227,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995869,SAMN42493129,simple,1561046,honey metagenome,EE227,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,D5386F9E579B202BD74094E788B71265,0F93AA2E38D667572AB6D9D5AF5BD9C5
SRR29828604,2024-07-15 13:29:08,2024-07-15 13:21:17,18856977,1438367211,0,76,653,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828604/SRR29828604.lite.1,SRX25327089,EE228,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995868,SAMN42493130,simple,1561046,honey metagenome,EE228,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,DCC394C5ECA0F55E693451F29C6C31F9,C2190E1EF5F130BBD8E05E39A76CF080
SRR29828418,2024-07-15 13:29:08,2024-07-15 13:19:32,16142324,1291385920,0,80,547,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828418/SRR29828418.lite.1,SRX25327087,KZ157,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995867,SAMN42493112,simple,1561046,honey metagenome,KZ157,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,809222297E048A497773A8105D1CC61D,2E3B75CAF01140121B11C2E2C4CAE303
SRR29828417,2024-07-15 13:29:08,2024-07-15 13:14:25,8902582,712206560,0,80,305,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828417/SRR29828417.lite.1,SRX25327088,ZZ134,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995880,SAMN42493113,simple,1561046,honey metagenome,ZZ134,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,2F2346B805FC4035A6FD40A267B5ACB4,AD8F3019FE0DB47841385A06D8D1A8BD
SRR29828421,2024-07-15 13:29:07,2024-07-15 13:16:16,15039771,1203181680,0,80,511,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828421/SRR29828421.lite.1,SRX25327084,EE146,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995866,SAMN42493109,simple,1561046,honey metagenome,EE146,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,2DF89163185A1F3D08E232BBE658D3F5,C8F040CD425137A54F70E83C833927AD
SRR29828420,2024-07-15 13:29:07,2024-07-15 13:19:24,16973567,1357885360,0,80,577,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828420/SRR29828420.lite.1,SRX25327085,EE149,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995876,SAMN42493110,simple,1561046,honey metagenome,EE149,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,79C1DA40D9D6E4FEF08F63F00CBC6899,93E3ECDCC83CAB2D9A75EF49E2221094
SRR29828236,2024-07-15 13:29:07,2024-07-15 13:18:41,18920456,1463000788,0,77,660,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828236/SRR29828236.lite.1,SRX25327082,EE211,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995864,SAMN42493124,simple,1561046,honey metagenome,EE211,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,1DC234A4A236C549456F9E9920873C64,3E6D34B6387F347788273822E77DFBDE
SRR29828422,2024-07-15 13:29:07,2024-07-15 13:18:21,21534453,1672969800,0,77,752,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828422/SRR29828422.lite.1,SRX25327083,EE214,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995865,SAMN42493125,simple,1561046,honey metagenome,EE214,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,AA5B92FCD7F543789722538F4DFF2839,F936F4741DBC27D902592D7C33D01BDC
SRR29828419,2024-07-15 13:29:08,2024-07-15 13:15:28,9554018,764321440,0,80,330,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828419/SRR29828419.lite.1,SRX25327086,GR151,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995879,SAMN42493111,simple,1561046,honey metagenome,GR151,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,A0686B7AE062B537AE50A80F03E6D6B6,09122075F3EF62FB2413EDD269D90104
SRR29828241,2024-07-15 13:29:07,2024-07-15 13:19:33,15786030,1262882400,0,80,512,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828241/SRR29828241.lite.1,SRX25327077,EE078,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995860,SAMN42493072,simple,1561046,honey metagenome,EE078,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,EEB3B6C145D88AB8A7F4D3B2FA7F0925,F2B08BDBF664E97B51A884CD6F8319CE
SRR29828240,2024-07-15 13:29:07,2024-07-15 13:18:28,13319113,1029706403,0,77,466,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828240/SRR29828240.lite.1,SRX25327078,EE195,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995859,SAMN42493120,simple,1561046,honey metagenome,EE195,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,0FD4B158FF45D845130DEF26B587BF42,7B03DEB8D39A3B2835C7D5B73040468E
SRR29828239,2024-07-15 13:29:07,2024-07-15 13:14:46,19220007,1479014439,0,76,665,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828239/SRR29828239.lite.1,SRX25327079,EE206,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995861,SAMN42493121,simple,1561046,honey metagenome,EE206,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,C475D37669646DA27E5475D3D85E178C,377BF7E218C038AA35C412C4954E254B
SRR29828238,2024-07-15 13:29:07,2024-07-15 13:13:18,7110185,547414605,0,76,252,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828238/SRR29828238.lite.1,SRX25327080,EE208,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995862,SAMN42493122,simple,1561046,honey metagenome,EE208,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,E6F9EC84C3B0327A69AE8035A61E9967,42705E537ACCC7373E0BE2AE350BEE7F
SRR29828237,2024-07-15 13:29:07,2024-07-15 13:15:57,14397194,1091130356,0,75,497,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828237/SRR29828237.lite.1,SRX25327081,EE209,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995863,SAMN42493123,simple,1561046,honey metagenome,EE209,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,B3BAD73EDBE1377ADBA6570D5F9A6B77,DA158AE07EB5627DF144CC48EC7D96A3
SRR29828246,2024-07-15 13:29:07,2024-07-15 13:14:11,18438610,1475088800,0,80,599,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828246/SRR29828246.lite.1,SRX25327072,EE072,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995854,SAMN42493067,simple,1561046,honey metagenome,EE072,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,52348295694B1079631303D9489B1BF4,C04BC692B4C80BE566858D77CA290B09
SRR29828245,2024-07-15 13:29:07,2024-07-15 13:19:08,13794906,1103592480,0,80,446,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828245/SRR29828245.lite.1,SRX25327073,EE073,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995855,SAMN42493068,simple,1561046,honey metagenome,EE073,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,E1481D7E278F3D4ED89ED3384E3E0D31,0EAFBB6037EB7793A098D181DD802C12
